market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_candidate_order,allocation_mode,event_family,event_priority,feat_runup_since_t0,rank_runup_clipped,entry_prob_rank_value,supporting_market_ids,supporting_questions,same_day_rank,entry_prob_rank,runup_rank,skip_reason,preempted_trade_id,preempt_reason,duplicate_signal_upgrade,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,allocation_trade_id,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
566029,REGN,Will the FDA approve Odronextamab/Ordspono Resubmitted BLA?,1,llm,0.9,YES,6.0,6.0,Regeneron FDA Approval,0.95,train,2025-07-23,0.9,572.39,2025-07-30,554.58,resolution-1d,0.93,-3.83,-3.11,2025-07-23 00:00:00+00:00,2025-07-30 00:00:00+00:00,2025-07-22,2025-07-31,94,event_priority,other,3,0.028229359617022443,0.028229,0.9,566029,Will the FDA approve Odronextamab/Ordspono Resubmitted BLA?,1,1,1,,,,0,22,0.10792437246782807,12592.58,121873.3,10.3325,7.28,6.65,11,resolution-1d,-391.82,-418.98,-3.3272,27.16,12200.76,21.4562
566025,ASND,Will the FDA approve TransCon hGH sBLA?,1,llm,0.815,YES,5.0,5.0,Ascendis Pharma FDA Approval,0.95,train,2025-07-28,0.815,164.16,2025-07-30,166.78,resolution-1d,1.12,-2.01,1.6,2025-07-28 00:00:00+00:00,2025-07-30 00:00:00+00:00,2025-07-22,2025-07-31,96,event_priority,other,3,-0.014760212613175172,-0.01476,0.815,566025,Will the FDA approve TransCon hGH sBLA?,1,1,1,,,,0,80,0.10792437246782807,13132.8,122395.19,10.7298,7.32,6.92,12,resolution-1d,209.6,180.95,1.3779,28.65,13342.4,23.464
566028,PTCT,Will the FDA approve Sepiapterin NDA?,1,llm,0.795,YES,5.0,5.0,PTC Therapeutics FDA Approval,0.95,train,2025-07-28,0.795,44.34,2025-07-30,50.1,profit_lock_13%,13.87,-0.43,13.0,2025-07-28 00:00:00+00:00,2025-07-30 00:00:00+00:00,2025-07-22,2025-07-31,92,event_priority,other,3,-0.030714609317936015,-0.030715,0.795,566028,Will the FDA approve Sepiapterin NDA?,3,3,3,,,,0,297,0.10792437246782807,13168.98,122380.95,10.7606,7.29,7.62,13,profit_lock_13%,1710.72,1679.14,12.7507,31.58,14879.7,26.1664
569186,TLX,FDA approves Telix Pharmaceuticals’ TLX250-CDx for kidney cancer imaging?,1,llm,0.815,YES,5.0,5.0,Telix Pharmaceuticals FDA Approval,0.95,train,2025-07-29,0.815,13.49,2025-08-04,13.32,poly<0.5395907053102759,5.04,-4.38,-1.26,2025-07-29 00:00:00+00:00,2025-08-04 00:00:00+00:00,2025-07-29,2025-08-27,107,event_priority,other,3,-0.03366764081264251,-0.033668,0.815,569186,FDA approves Telix Pharmaceuticals’ TLX250-CDx for kidney cancer imaging?,1,1,5,,,,0,987,0.10792437246782807,13314.63,123628.7,10.7699,7.38,10.11,14,poly<0.5395907053102759,-167.79,-202.59,-1.5215,34.8,13146.84,23.2752
569182,TNXP,FDA approves Tonix Pharmaceuticals’ TNX-102 SL for fibromyalgia?,1,llm,0.805,YES,4.0,4.0,Tonix Pharmaceuticals FDA Approval,0.95,train,2025-07-29,0.805,42.63,2025-08-04,44.64,poly<0.5395907053102759,2.63,-16.35,4.71,2025-07-29 00:00:00+00:00,2025-08-04 00:00:00+00:00,2025-07-29,2025-08-15,110,event_priority,other,3,-0.0987314639380854,-0.098731,0.805,569182,FDA approves Tonix Pharmaceuticals’ TNX-102 SL for fibromyalgia?,5,3,7,,,,0,312,0.10792437246782807,13300.56,123595.71,10.7613,7.38,7.74,16,poly<0.5395907053102759,627.12,596.25,4.4829,30.87,13927.68,24.6622
569181,INSM,FDA approves Insmed’s Brensocatib for bronchiectasis?,1,llm,0.8,YES,6.0,6.0,Insmed FDA Approval,0.95,train,2025-07-29,0.8,105.0,2025-08-05,110.25,profit_lock_5%,5.98,-2.66,5.0,2025-07-29 00:00:00+00:00,2025-08-05 00:00:00+00:00,2025-07-29,2025-08-12,112,event_priority,other,3,0.03194103194103204,0.031941,0.8,569181,FDA approves Insmed’s Brensocatib for bronchiectasis?,7,7,1,,,,0,126,0.10792437246782807,13230.0,123580.59,10.7056,7.38,7.06,17,profit_lock_5%,661.5,632.0,4.777,29.5,13891.5,24.7674
569210,IONS,FDA approves Donidalorsen?,1,llm,0.84,YES,5.0,5.0,Ionis Pharmaceuticals Donidalorsen Approval,0.9,train,2025-08-04,0.84,43.45,2025-08-05,43.05,poly<0.5395907053102759,0.0,-2.74,-0.92,2025-08-04 00:00:00+00:00,2025-08-05 00:00:00+00:00,2025-07-29,2025-08-21,100,event_priority,other,3,0.0075297883672205135,0.00753,0.84,,,2,2,1,,,,0,441,0.15453192527687035,19161.45,124343.52,15.4101,10.48,11.12,20,poly<0.5395907053102759,-176.4,-219.4,-1.145,43.0,18985.05,33.8473
569209,TVTX,FDA approves FILSPARI REMS modification?,1,llm,0.795,YES,4.0,4.0,Travere Therapeutics FILSPARI REMS,0.9,train,2025-07-31,0.795,15.45,2025-08-06,16.84,profit_lock_9%,9.26,-2.72,9.0,2025-07-31 00:00:00+00:00,2025-08-06 00:00:00+00:00,2025-07-29,2025-08-28,101,event_priority,other,3,0.008441566081890839,0.008442,0.795,,,1,1,1,,,,0,1208,0.1536004213842766,18663.6,121669.93,15.3395,10.16,13.56,18,profit_lock_9%,1679.12,1629.93,8.7332,49.19,20342.72,35.8127
569179,LENZ,FDA approves LENZ Therapeutics’ LNZ100 for presbyopia by August 31?,1,llm,0.805,YES,5.0,5.0,LENZ Therapeutics FDA Approval,0.95,train,2025-07-29,0.805,31.67,2025-08-07,32.12,resolution-1d,2.81,-12.25,1.42,2025-07-29 00:00:00+00:00,2025-08-07 00:00:00+00:00,2025-07-29,2025-08-08,114,event_priority,other,3,0.005077748214849409,0.005078,0.805,569179,FDA approves LENZ Therapeutics’ LNZ100 for presbyopia by August 31?,3,3,3,,,,0,420,0.10792437246782807,13301.4,123611.21,10.7607,7.39,8.12,15,resolution-1d,189.0,157.81,1.1864,31.19,13490.4,23.6714
569208,BIIB,FDA approves Leqembi auto-injection for early Alzheimer’s?,1,llm,0.735,YES,5.0,5.0,Eisai and Biogen Alzheimer's Approval,0.95,train,2025-08-11,0.735,128.0,2025-08-14,134.4,profit_lock_5%,5.77,-0.23,5.0,2025-08-11 00:00:00+00:00,2025-08-14 00:00:00+00:00,2025-07-29,2025-08-31,102,event_priority,other,3,-0.010674483806067059,-0.010674,0.735,,,1,1,1,,,,0,193,0.19404772898031822,24704.0,127489.48,19.3773,13.39,13.03,21,profit_lock_5%,1235.2,1181.11,4.781,54.09,25939.2,44.6835
569187,PGEN,FDA approves Precigen’s PRGN-2012 for recurrent respiratory papillomatosis?,1,llm,0.996,YES,4.0,4.0,Precigen FDA Approval,0.95,train,2025-08-15,0.996,2.94,2025-08-20,3.32,profit_lock_13%,13.61,-14.63,13.0,2025-08-15 00:00:00+00:00,2025-08-20 00:00:00+00:00,2025-07-29,2025-08-27,105,event_priority,other,3,-0.006329107716228521,-0.006329,0.996,569187,FDA approves Precigen’s PRGN-2012 for recurrent respiratory papillomatosis?,1,1,1,,,,0,8839,0.2,25986.66,130235.81,19.9535,14.09,43.93,22,profit_lock_13%,3358.82,3239.38,12.4656,119.44,29345.48,51.7478
569190,SNY,FDA approves Sanofi’s Rilzabrutinib for immune thrombocytopenia?,1,llm,0.855,YES,5.0,5.0,Sanofi FDA Approval,0.9,train,2025-08-04,0.855,48.05,2025-08-21,50.93,profit_lock_6%,6.64,-3.98,6.0,2025-08-04 00:00:00+00:00,2025-08-21 00:00:00+00:00,2025-07-29,2025-08-29,103,event_priority,other,3,-0.0026273457824966817,-0.002627,0.855,,,1,1,2,,,,0,399,0.15453192527687035,19171.95,124365.0,15.4159,10.49,10.98,19,profit_lock_6%,1149.12,1105.03,5.7638,44.09,20321.07,36.0362
598107,MU,Will Micron Tech (MU) beat its quarterly EPS estimate?,1,llm,0.8,YES,6.0,6.0,Micron Technology Earnings,1.0,train,2025-09-16,0.8,158.82,2025-09-19,169.94,profit_lock_7%,7.32,-2.24,7.0,2025-09-16 00:00:00+00:00,2025-09-19 00:00:00+00:00,2025-09-15,2025-09-30,120,event_priority,earnings,2,0.0,0.0,0.8,,,2,2,1,,,,0,173,0.2,27475.86,138219.87,19.8784,14.93,14.34,24,profit_lock_7%,1923.76,1863.33,6.7817,60.43,29399.62,49.0005
598111,JBL,Will Jabil (JBL) beat its quarterly EPS estimate?,1,llm,0.8,YES,5.0,5.0,Jabil Earnings,0.9,train,2025-09-17,0.8,213.64,2025-09-19,226.46,profit_lock_6%,6.01,-2.45,6.0,2025-09-17 00:00:00+00:00,2025-09-19 00:00:00+00:00,2025-09-15,2025-10-02,121,event_priority,earnings,2,0.0,0.0,0.8,,,1,1,1,,,,0,129,0.2,27559.56,138015.04,19.9685,14.92,14.23,25,profit_lock_6%,1653.78,1593.82,5.7832,59.96,29213.34,48.6903
598104,GIS,Will General Mills (GIS) beat its quarterly EPS estimate?,1,llm,0.91,YES,6.0,6.0,General Mills Earnings,1.0,train,2025-09-16,0.91,49.56,2025-09-23,50.56,resolution-1d,2.44,-2.3,2.02,2025-09-16 00:00:00+00:00,2025-09-23 00:00:00+00:00,2025-09-15,2025-09-24,119,event_priority,earnings,2,0.0,0.0,0.91,,,1,1,1,,,,0,557,0.2,27604.92,138250.56,19.9673,14.94,15.75,23,resolution-1d,557.0,495.08,1.7935,61.92,28161.92,47.0256
598106,FDX,Will Fedex (FDX) beat its quarterly EPS estimate?,1,llm,0.997,YES,6.0,6.0,FedEx Earnings,1.0,train,2025-09-19,0.997,186.74,2025-09-24,188.36,resolution-1d,1.76,-2.81,0.86,2025-09-19 00:00:00+00:00,2025-09-24 00:00:00+00:00,2025-09-15,2025-09-25,122,event_priority,earnings,2,0.0,0.0,0.997,,,1,1,1,,,,0,151,0.2,28197.74,141634.37,19.9088,15.3,14.63,27,resolution-1d,244.62,184.59,0.6546,60.03,28442.36,47.6636
599651,MLKN,Will MillerKnoll (MLKN) beat its quarterly EPS estimate?,1,llm,0.73,YES,5.0,5.0,MillerKnoll Earnings,1.0,train,2025-09-22,0.73,19.9,2025-09-24,17.66,trailing_3.8ATR,1.46,-15.58,-11.25,2025-09-22 00:00:00+00:00,2025-09-24 00:00:00+00:00,2025-09-16,2025-09-30,128,event_priority,earnings,2,0.0,0.0,0.73,,,2,2,1,,,,0,78,0.2,1552.2,141883.04,1.094,1.16,1.13,30,trailing_3.8ATR,-174.72,-179.12,-11.5401,4.4,1377.48,2.3073
599650,CASH,Will Pathward Financial (CASH) beat its quarterly EPS estimate?,1,llm,0.765,NO,4.0,4.0,Pathward Financial Earnings,1.0,train,2025-09-19,0.765,76.33,2025-09-25,75.17,poly<0.5395907053102759,2.46,-2.97,-1.52,2025-09-19 00:00:00+00:00,2025-09-25 00:00:00+00:00,2025-09-16,2025-10-22,123,event_priority,earnings,2,0.0,0.0,0.765,,,2,2,1,,,,0,370,0.2,28242.1,141605.13,19.9443,15.25,15.42,28,poly<0.5395907053102759,-429.2,-490.09,-1.7353,60.89,27812.9,46.8092
599652,PRGS,Will Progress Software (PRGS) beat its quarterly EPS estimate?,1,llm,0.825,YES,5.0,5.0,Progress Software Earnings,1.0,train,2025-09-18,0.825,43.45,2025-10-01,46.49,profit_lock_7%,7.48,-7.27,7.0,2025-09-18 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-09-16,2025-10-06,127,event_priority,earnings,2,0.0,0.0,0.825,,,1,1,1,,,,0,651,0.2,28285.95,141642.63,19.9699,15.29,16.42,26,profit_lock_7%,1979.04,1913.61,6.7652,65.43,30264.99,50.114
598110,ACN,Will Accenture (ACN) beat its quarterly EPS estimate?,1,llm,0.735,YES,6.0,6.0,Accenture Earnings,1.0,train,2025-09-22,0.735,239.99,2025-10-01,243.71,resolution-1d,5.05,-4.41,1.55,2025-09-22 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-09-15,2025-10-02,117,event_priority,earnings,2,0.0,0.0,0.735,,,1,1,1,,,,0,118,0.2,28318.82,141912.92,19.9551,15.3,14.57,29,resolution-1d,438.96,378.78,1.3376,60.18,28757.78,47.6212
613049,LEVI,Will Levi Strauss & Co. (LEVI) beat quarterly earnings?,1,llm,0.825,YES,5.0,5.0,Levi Strauss Earnings,1.0,train,2025-09-26,0.825,23.02,2025-10-02,24.4,profit_lock_6%,6.08,-1.39,6.0,2025-09-26 00:00:00+00:00,2025-10-02 00:00:00+00:00,2025-09-26,2025-10-09,136,event_priority,earnings,2,0.009206532079706564,0.009207,0.825,,,2,2,2,,,,0,1225,0.2,28199.5,141238.05,19.9659,15.21,18.39,32,profit_lock_6%,1690.5,1621.56,5.7503,68.94,29890.0,49.2871
613057,C,Will Citigroup (C) beat quarterly earnings?,1,llm,0.805,YES,6.0,6.0,Citigroup Earnings,0.95,train,2025-09-26,0.805,103.42,2025-10-02,97.3,trailing_3.8ATR,0.94,-6.5,-5.91,2025-09-26 00:00:00+00:00,2025-10-02 00:00:00+00:00,2025-09-26,2025-10-14,137,event_priority,earnings,2,0.012829277747168577,0.012829,0.805,,,3,3,1,,,,0,272,0.2,28130.24,141204.44,19.9216,15.25,15.02,33,trailing_3.8ATR,-1664.64,-1723.4,-6.1265,58.76,26465.6,43.645
613067,JNJ,Will Johnson & Johnson (JNJ) beat quarterly earnings?,1,llm,0.805,YES,6.0,6.0,Johnson & Johnson Earnings,0.95,train,2025-09-26,0.805,179.71,2025-10-07,188.7,profit_lock_5%,5.68,-1.33,5.0,2025-09-26 00:00:00+00:00,2025-10-07 00:00:00+00:00,2025-09-26,2025-10-14,138,event_priority,earnings,2,0.0,0.0,0.805,,,4,3,5,,,,0,6,0.2,1078.26,141174.18,0.7638,0.92,0.89,34,profit_lock_5%,53.94,50.27,4.6619,3.67,1132.2,1.8698
613051,DAL,Will Delta Air Lines (DAL) beat quarterly earnings?,1,llm,0.795,YES,6.0,6.0,Delta Air Lines Earnings,1.0,train,2025-10-02,0.795,57.08,2025-10-07,56.63,resolution-1d,2.54,-2.24,-0.79,2025-10-02 00:00:00+00:00,2025-10-07 00:00:00+00:00,2025-09-26,2025-10-09,134,event_priority,earnings,2,0.008107139070586689,0.008107,0.795,,,1,1,1,,,,0,459,0.18327599420691668,26199.72,143324.55,18.28,14.2,14.71,36,resolution-1d,-206.55,-264.12,-1.0081,57.57,25993.17,42.9513
620032,NRIX,Will Nurix Therapeutics (NRIX) beat quarterly earnings?,1,llm,0.83,YES,3.0,3.0,Nurix Therapeutics Earnings,0.95,train,2025-10-06,0.83,9.95,2025-10-07,9.83,resolution-1d,0.0,-5.23,-1.21,2025-10-06 00:00:00+00:00,2025-10-07 00:00:00+00:00,2025-10-04,2025-10-09,164,event_priority,earnings,2,0.03303966886074772,0.03304,0.83,,,3,3,1,,,,0,1144,0.18327599420691668,11382.8,143536.89,7.9302,6.19,9.7,40,resolution-1d,-137.28,-169.07,-1.4853,31.79,11245.52,18.5764
613055,WFC,Will Wells Fargo (WFC) beat quarterly earnings?,1,llm,0.86,YES,6.0,6.0,Wells Fargo Earnings,1.0,train,2025-09-26,0.86,85.01,2025-10-10,79.05,trailing_3.8ATR,0.21,-8.69,-7.01,2025-09-26 00:00:00+00:00,2025-10-10 00:00:00+00:00,2025-09-26,2025-10-14,133,event_priority,earnings,2,0.008183140938134992,0.008183,0.86,,,1,1,3,,,,0,331,0.2,28138.31,141268.53,19.9183,15.26,15.23,31,trailing_3.8ATR,-1972.76,-2031.64,-7.2202,58.88,26165.55,44.3379
614613,BAC,Will Bank of America (BAC) beat quarterly earnings?,1,llm,0.805,YES,6.0,6.0,Bank of America Earnings,0.95,train,2025-09-29,0.805,52.42,2025-10-10,49.49,trailing_3.8ATR,0.29,-7.38,-5.59,2025-09-29 00:00:00+00:00,2025-10-10 00:00:00+00:00,2025-09-27,2025-10-15,147,event_priority,earnings,2,0.0,0.0,0.805,,,4,4,4,,,,0,1,0.2,52.42,142656.34,0.0367,0.0,0.38,35,trailing_3.8ATR,-2.93,-4.06,-7.7461,1.13,49.49,0.0827
613066,DPZ,Will Domino’s Pizza (DPZ) beat quarterly earnings?,1,llm,0.795,YES,5.0,5.0,Domino's Pizza Earnings,0.95,train,2025-10-02,0.795,431.24,2025-10-10,406.37,resolution-1d,0.0,-6.23,-5.77,2025-10-02 00:00:00+00:00,2025-10-10 00:00:00+00:00,2025-09-26,2025-10-14,130,event_priority,earnings,2,0.0,0.0,0.795,,,2,1,2,,,,0,60,0.18327599420691668,25874.4,143295.64,18.0567,14.19,13.29,37,resolution-1d,-1492.2,-1545.43,-5.9728,53.23,24382.2,41.3171
619556,BLK,Will BlackRock (BLK) beat quarterly earnings?,1,llm,0.865,YES,7.0,7.0,BlackRock Earnings,0.95,train,2025-10-06,0.865,1179.27,2025-10-10,1132.36,resolution-1d,0.4,-4.06,-3.98,2025-10-06 00:00:00+00:00,2025-10-10 00:00:00+00:00,2025-10-04,2025-10-14,163,event_priority,earnings,2,0.017194384254001882,0.017194,0.865,,,2,2,4,,,,0,22,0.18327599420691668,25943.94,143564.4,18.0713,14.18,13.32,39,resolution-1d,-1032.02,-1085.81,-4.1852,53.79,24911.92,42.2148
619541,STT,Will State Street (STT) beat quarterly earnings?,1,llm,0.88,YES,6.0,6.0,State Street Earnings,0.95,train,2025-10-06,0.88,116.9,2025-10-15,116.71,resolution-1d,1.15,-5.16,-0.16,2025-10-06 00:00:00+00:00,2025-10-15 00:00:00+00:00,2025-10-04,2025-10-17,165,event_priority,earnings,2,0.026459693708535292,0.02646,0.88,,,1,1,2,,,,0,224,0.18327599420691668,26185.6,143592.51,18.236,14.24,13.88,38,resolution-1d,-42.56,-98.67,-0.3768,56.11,26143.04,43.3646
620052,SFBS,Will ServisFirst Bancshares (SFBS) beat quarterly earnings?,1,llm,0.87,YES,5.0,5.0,ServisFirst Bancshares Earnings,0.95,train,2025-10-07,0.87,81.99,2025-10-16,74.88,trailing_3.8ATR,0.72,-9.35,-8.67,2025-10-07 00:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-05,2025-10-20,167,event_priority,earnings,2,0.0025957859148553197,0.002596,0.87,,,1,1,1,,,,0,268,0.15549120846960504,21973.32,141763.3,15.5,11.98,11.92,41,trailing_3.8ATR,-1905.48,-1951.28,-8.8802,45.8,20067.84,33.4105
627739,AAL,Will American Airlines Group (AAL) beat quarterly earnings?,1,llm,0.85,YES,6.0,6.0,American Airlines Earnings,1.0,train,2025-10-13,0.85,11.74,2025-10-16,12.44,profit_lock_6%,6.64,-1.87,6.0,2025-10-13 00:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-10,2025-10-23,195,event_priority,earnings,2,-0.024555457370799894,-0.024555,0.85,,,1,1,2,,,,0,1345,0.11280101803260749,15790.3,140194.37,11.2631,8.69,12.6,44,profit_lock_6%,941.5,897.97,5.6868,43.53,16731.8,27.8497
627660,DGX,Will Quest Diagnostics (DGX) beat quarterly earnings?,1,llm,0.9,YES,6.0,6.0,Quest Diagnostics Earnings,1.0,train,2025-10-08,0.9,180.89,2025-10-20,190.41,resolution-1d,5.08,-1.3,5.26,2025-10-08 00:00:00+00:00,2025-10-20 00:00:00+00:00,2025-10-08,2025-10-21,182,event_priority,earnings,2,0.0,0.0,0.9,,,1,1,1,,,,0,91,0.15549120846960504,16460.99,141267.4,11.6524,9.04,8.58,42,resolution-1d,866.32,830.2,5.0434,36.12,17327.31,28.3036
627673,T,Will AT&T (T) beat quarterly earnings?,1,llm,0.82,NO,7.0,7.0,AT&T Earnings,1.0,train,2025-10-09,0.82,26.1,2025-10-21,26.05,resolution-1d,1.46,-2.87,-0.19,2025-10-09 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-08,2025-10-22,188,event_priority,earnings,2,0.0,0.0,0.82,,,14,13,3,,,,0,1,0.15549120846960504,26.1,140785.04,0.0185,0.0,0.36,43,resolution-1d,-0.05,-1.14,-4.3541,1.09,26.05,0.0414
