market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
627454,CB,Will Chubb (CB) beat quarterly earnings?,1,llm,0.82,YES,6.0,6.0,Chubb Earnings,0.98,train,2025-10-08,0.82,287.1,2025-10-16,274.33,trailing_3.9ATR,0.79,-7.59,-4.45,2025-10-08 00:00:00+00:00,2025-10-16 00:00:00+00:00,2025-10-08,2025-10-21,1,0.1147027332727811,287.1,139665.19,0.2056,0.49,0.49,trailing_3.9ATR,-12.77,-14.73,-5.1311,1.96,274.33,0.4556
627582,KO,Will Coca-Cola (KO) beat quarterly earnings?,1,llm,0.82,YES,7.0,7.0,Coca-Cola Earnings,0.99,train,2025-10-08,0.82,66.12,2025-10-20,68.1,profit_lock_3%,3.6,-0.18,3.0,2025-10-08 00:00:00+00:00,2025-10-20 00:00:00+00:00,2025-10-08,2025-10-21,1,0.1147027332727811,66.12,139664.2,0.0473,0.0,0.38,profit_lock_3%,1.98,0.83,1.2559,1.15,68.1,0.1101
637819,NTRS,Will Northern Trust (NTRS) beat quarterly earnings?,1,llm,0.77,YES,6.0,6.0,Northern Trust Earnings,1.0,train,2025-10-17,0.77,124.82,2025-10-21,129.81,profit_lock_4%,4.3,-2.96,4.0,2025-10-17 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-17,2025-10-22,130,0.1147027332727811,16226.6,142238.88,11.408,8.96,8.57,profit_lock_4%,648.7,613.03,3.7779,35.67,16875.3,27.5723
637869,COUR,Will Coursera (COUR) beat quarterly earnings?,1,llm,0.775,NO,5.0,5.0,Coursera Earnings,1.0,train,2025-10-17,0.775,10.03,2025-10-21,10.63,profit_lock_6%,6.48,-1.2,6.0,2025-10-17 00:00:00+00:00,2025-10-21 00:00:00+00:00,2025-10-17,2025-10-23,1623,0.1147027332727811,16278.69,142186.11,11.4489,8.93,13.82,profit_lock_6%,973.8,927.3,5.6964,46.5,17252.49,28.1801
637884,TMUS,Will T-Mobile US (TMUS) beat quarterly earnings?,1,llm,0.76,YES,7.0,7.0,T-Mobile US Earnings,1.0,train,2025-10-17,0.76,229.33,2025-10-22,227.4,resolution-1d,0.53,-4.6,-0.84,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,71,0.1147027332727811,16282.43,142221.35,11.4487,8.92,8.49,resolution-1d,-137.03,-171.73,-1.0547,34.7,16145.4,26.6365
637876,HAS,Will Hasbro (HAS) beat quarterly earnings?,1,llm,0.76,YES,6.0,6.0,Hasbro Earnings,1.0,train,2025-10-17,0.76,74.81,2025-10-22,75.16,resolution-1d,1.0,-1.3,0.47,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,217,0.1147027332727811,16233.77,142203.94,11.4158,8.95,8.88,resolution-1d,75.95,40.26,0.248,35.69,16309.72,26.9069
637880,STBA,Will S&T Bancorp (STBA) beat quarterly earnings?,1,llm,0.805,YES,5.0,5.0,S&T Bancorp Earnings,1.0,train,2025-10-20,0.805,35.69,2025-10-22,35.69,resolution-1d,0.92,-2.38,0.0,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,463,0.1147027332727811,16524.47,144429.05,11.4412,9.09,9.88,resolution-1d,0.0,-37.91,-0.2294,37.91,16524.47,27.2598
637886,UNP,Will Union Pacific (UNP) beat quarterly earnings?,1,llm,0.775,YES,7.0,7.0,Union Pacific Earnings,1.0,train,2025-10-20,0.775,227.3,2025-10-22,225.24,resolution-1d,0.37,-0.92,-0.91,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,72,0.1147027332727811,16365.6,144410.07,11.3327,9.08,8.53,resolution-1d,-148.32,-183.29,-1.12,34.97,16217.28,26.7551
637885,TSCO,Will Tractor Supply (TSCO) beat quarterly earnings?,1,llm,0.785,YES,6.0,6.0,Tractor Supply Earnings,1.0,train,2025-10-20,0.785,55.29,2025-10-22,54.83,resolution-1d,0.49,-1.5,-0.83,2025-10-20 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,237,0.1147027332727811,13103.73,144392.46,9.0751,7.19,7.38,resolution-1d,-109.02,-138.12,-1.054,29.1,12994.71,21.4375
643048,UPS,Will United Parcel Service (UPS) beat quarterly earnings?,1,llm,0.755,YES,7.0,7.0,United Parcel Service Earnings,0.98,train,2025-10-22,0.755,87.08,2025-10-27,89.22,resolution-1d,1.6,-0.9,2.46,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,188,0.1147027332727811,16371.04,143627.88,11.3982,9.0,8.84,resolution-1d,402.32,366.24,2.2371,36.08,16773.36,26.6763
643023,LH,Will Labcorp Holdings (LH) beat quarterly earnings?,1,llm,0.78,YES,7.0,7.0,Labcorp Holdings Earnings,0.9,train,2025-10-22,0.78,282.84,2025-10-27,275.66,resolution-1d,1.29,-3.03,-2.54,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,58,0.1147027332727811,16404.72,143610.03,11.4231,9.0,8.55,resolution-1d,-416.44,-451.11,-2.7499,34.67,15988.28,25.4281
